CD_CVM,rank,DENOM_CIA,setor,setor_fonte,setor_cvm,categoria_cvm,mercado_cvm,origem_dfp,template,pdd_fonte,score_0_100,score_bruto,obj1_teto_rs,obj1_teto_pct_receita,obj1_0_100,obj2_potencial_viavel_rs,obj2_viavel_pct_receita,obj2_desconto_financeiro_rs,obj2_0_100,obj3_potencial_final_rs,obj3_viavel_pct_receita,obj3_boost_readiness_rs,obj3_0_100,exposicao,exposicao_score,exposicao_0_100,f_fin,f_fin_0_100,f_caixa,g_alavancagem,h_fco,readiness,readiness_bruto,readiness_efetiva,readiness_0_100,mult_setor,rho_captura,fator_execucao,obj2_desconto_captura_rs,obj2_desconto_total_rs,obj3_ajuste_execucao_rs,pessoal_modo,fator_pessoal_liquido,receita,sga,vendas,pessoal,cpv,pdd,estoques,sga_afetavel,vendas_afetavel,cpv_afetavel,pessoal_afetavel,caixa,divida_liquida,ebitda,ativo_total,fco,fco_sobre_receita,valor_sga_rs,valor_vendas_rs,valor_pessoal_rs,valor_cpv_rs,valor_pdd_rs,valor_estoques_rs,contrib_sga,contrib_vendas,contrib_pessoal,contrib_cpv,contrib_pdd,contrib_estoques,caixa_sobre_ativo,dl_sobre_ebitda,alerta_receita,valido,obj2_viavel_rs_rho_conservador,obj3_final_rs_rho_conservador,obj2_viavel_rs_rho_base,obj3_final_rs_rho_base,obj2_viavel_rs_rho_otimista,obj3_final_rs_rho_otimista
21032,298.0,ALGAR TELECOM S/A,utilities,cvm,Telecomunicações,Categoria B,,consolidado,padrao,dva,12.030117866847911,0.04660931748498329,549693343.6586462,19.48032731239623,59.523809523809526,138522722.60197887,4.909042482723851,351803739.9415335,46.320346320346324,131521566.15799856,4.66093174849833,-7001156.443980306,46.320346320346324,0.1948032731239623,0.1948032731239623,68.83116883116884,0.36000000000000004,36.00000000000001,0.9,0.4,1.0,0.6363636363636364,0.023668196652790765,0.6630561729044783,63.63636363636363,0.9,0.7,0.9494584259356718,59366881.11513381,411170621.0566673,-7001156.443980306,liquido,0.7721636532671288,2821787000.0,238151000.0,647821000.0,630556000.0,1881611000.0,150103000.0,39056000.0,183891546.18921998,500223830.02316463,1452911623.7876155,630556000.0,502049000.0,3611614000.0,980072000.0,6297007000.0,1185835000.0,0.4202425626030597,49650717.4710894,144064463.04667142,198625140.0,130762046.14088541,20263905.0,6327072.0,0.01759548735290417,0.051054336506147144,0.07038984161455135,0.04634015471078625,0.007181231255229399,0.002242221684343999,0.07972819468042516,3.6850496698201765,False,True,98944801.85855633,93943975.82714182,138522722.60197887,131521566.15799856,178100643.3454014,169099156.4888553
1155,299.0,BANESTES S.A. - BCO EST ESPIRITO SANTO,financeiro,cvm,Bancos,Categoria A,BOLSA,consolidado,financeiro,dre,11.96381322718289,0.04636172647001201,364918312.5,7.3375133512314905,48.701298701298704,255442818.74999997,5.136259345862042,0.0,59.95670995670995,230571886.93474597,4.6361726470012,-24870931.815254003,59.74025974025974,0.07337513351231491,0.07337513351231491,7.142857142857142,1.0,100.0,1.0,1.0,1.0,0.31601731601731603,0.0020582274611220855,0.3509067394688961,31.601731601731604,1.25,0.7,0.9026360109203344,109475493.75000001,109475493.75000003,-24870931.815254003,liquido,1.0,4973324000.0,382634000.0,,506127000.0,,0.0,,382634000.0,0.0,0.0,506127000.0,4290352000.0,-4290352000.0,695789000.0,36916911000.0,-7964999000.0,-1.6015443594666263,143487750.0,0.0,221430562.5,0.0,0.0,0.0,0.02885147840760023,0.0,0.04452365510471468,0.0,0.0,0.0,0.11621644075258626,,False,True,182459156.25,164694204.95339,255442818.74999997,230571886.93474597,328426481.25,296449568.916102
26476,300.0,AMMO VAREJO S.A.,industria,cvm,Emp. Adm. Part. - Têxtil e Vestuário,Categoria A,,consolidado,padrao,dva,11.93368651640957,0.04624922901982154,85347758.09921779,42.143919264853366,19.480519480519483,9521609.262943983,4.701680992985203,71745459.15215495,8.008658008658008,9366162.614949161,4.624922901982155,-155446.6479948219,9.090909090909092,0.42143919264853363,0.42143919264853363,98.05194805194806,0.159375,15.937499999999998,0.75,0.25,0.85,0.8809523809523809,0.08472169852365347,0.891162201891098,88.09523809523809,1.0,0.7,0.9836743302836647,4080689.6841188506,75826148.8362738,-155446.6479948219,liquido,0.7959860024701524,202515000.0,45669000.0,142457000.0,59466000.0,103354000.0,5419000.0,46130000.0,36351884.746809386,113393777.9538905,82268337.29930013,59466000.0,3180000.0,190794000.0,-67598000.0,413724000.0,-4372000.0,-0.02158852430684147,10905565.424042815,36286008.94524496,20813100.0,8226833.729930013,812850.0,8303400.0,0.05385065513193006,0.17917689526822686,0.10277312791645062,0.04062333027148613,0.0040137767572772385,0.04100140730316273,0.007686283609362764,-2.822479955028255,False,True,6801149.473531417,6690116.153535115,9521609.262943983,9366162.614949161,12242069.05235655,12042209.076363208
25780,301.0,PETRORECÔNCAVO S.A.,commodities,cvm,Emp. Adm. Part. - Petróleo e Gás,Categoria A,,consolidado,padrao,dva,11.885552796705017,0.04606949082086289,271028547.4666889,8.302161565306895,41.55844155844156,170747984.904014,5.2303617861433445,27102854.746668883,50.86580086580087,150396340.53721124,4.606949082086289,-20351644.366802752,49.78354978354979,0.08302161565306895,0.08302161565306895,10.38961038961039,0.9,90.0,0.9,1.0,1.0,0.17532467532467533,0.0005527611097762966,0.20539250177219023,17.532467532467532,0.75,0.7,0.8808088752658285,73177707.816006,100280562.56267488,-20351644.366802752,liquido,0.8302833198920019,3264554000.0,208715000.0,0.0,387212000.0,2072805000.0,0.0,9766000.0,173292583.11125916,0.0,1721015416.888741,387212000.0,295548000.0,1496773000.0,1643036000.0,7437571000.0,2219127000.0,0.6797642189407803,38990831.20003331,0.0,101643149.99999999,129076156.2666556,0.0,1318410.0,0.011943693135427782,0.0,0.03113538633454983,0.03953868009739021,0.0,0.0004038560857011402,0.0397371668788103,0.9109800393904942,False,True,121962846.36001,107425957.52657945,170747984.904014,150396340.53721124,219533123.448018,193366723.54784304
25127,302.0,COMPASS GÁS E ENERGIA S.A.,utilities,cvm,"Emp. Adm. Part. - Saneamento, Serv. Água e Gás",Categoria A,BOLSA,consolidado,padrao,dva,11.664227354983378,0.04524302994223246,1714660146.254882,9.327195563394213,81.38528138528139,840183471.6648922,4.570325826063164,514398043.8764647,83.33333333333334,831722888.3054736,4.524302994223247,-8460583.35941863,83.33333333333334,0.09327195563394211,0.09327195563394211,15.800865800865802,0.7,70.0,1.0,0.7,1.0,0.9264069264069265,0.10436223009911294,0.9328671760811694,92.64069264069265,0.9,0.7,0.9899300764121755,360078630.7135253,874476674.5899899,-8460583.35941863,liquido,0.9796345072027561,18383448000.0,818420000.0,195472000.0,320163000.0,14706965000.0,34489000.0,252220000.0,801752473.3848797,191491116.39193714,14407450410.223183,320163000.0,5271256000.0,11300083000.0,4757935000.0,34250119000.0,3867362000.0,0.21037196068985536,216473167.81391755,55149441.520877905,100851345.0,1296670536.9200866,4656015.0,40859640.0,0.011775438852054171,0.0029999509080602233,0.0054859863612092795,0.07053467537319912,0.00025327212827539207,0.0022226320111439378,0.15390474993678124,2.3749973465379415,False,True,600131051.1892087,594087777.3610526,840183471.6648922,831722888.3054736,1080235892.140576,1069357999.2498949
20966,303.0,SPRINGS GLOBAL PARTICIPACOES S.A.,industria,cvm,Emp. Adm. Part. - Têxtil e Vestuário,Categoria A,BOLSA,consolidado,padrao,dva,11.658206098407936,0.04522054570833197,196591185.11585322,44.74408357364515,32.900432900432904,21932204.08948737,4.991761823684786,165259464.9880141,15.151515151515152,19868460.726778403,4.522054570833197,-2063743.3627089672,14.285714285714285,0.44744083573645144,0.44744083573645144,98.48484848484848,0.159375,15.937499999999998,0.75,0.25,0.85,0.33766233766233766,0.002623190356589939,0.37269008492761896,33.76623376623377,1.0,0.7,0.9059035127391428,9399516.038351733,174658981.02636585,-2063743.3627089672,liquido,0.719556655601174,439368000.0,114333000.0,182570000.0,201231000.0,420643000.0,7582000.0,155758000.0,82269071.10484903,131369458.61310634,302676470.28204465,201231000.0,48273000.0,1032796000.0,-310187000.0,2310469000.0,-41830000.0,-0.09520493071866863,24680721.331454705,42038226.75619403,70430850.0,30267647.028204467,1137300.0,28036440.0,0.05617323367076052,0.09567885407265443,0.1603003632490304,0.06888905661815259,0.002588490741246518,0.06381083738460698,0.020893160652664028,-3.329591504479556,False,True,15665860.063919552,14191757.661984574,21932204.08948737,19868460.726778403,28198548.115055192,25545163.79157223
21040,304.0,SYN PROP & TECH S.A.,construcao,cvm,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",Categoria A,BOLSA,consolidado,padrao,dva,11.61385931509184,0.04505494847188796,98189079.5198339,7.231786834462331,20.995670995670995,68732355.66388372,5.0622507841236315,0.0,29.22077922077922,61173040.90306656,4.505494847188795,-7559314.760817155,29.22077922077922,0.07231786834462332,0.07231786834462332,6.70995670995671,1.0,100.0,1.0,1.0,1.0,0.23376623376623376,0.0011533367003687858,0.26678736306921075,23.376623376623375,0.85,0.7,0.8900181044603817,29456723.855950173,29456723.855950177,-7559314.760817155,liquido,0.9454765532594638,1357743000.0,65750000.0,18065000.0,47342000.0,784472000.0,3856000.0,463000.0,62165083.376809746,17080033.934632212,741699882.6885581,47342000.0,268587000.0,550730000.0,914004000.0,3148170000.0,91259000.0,0.0672137510559804,15852096.261086486,4645769.230219962,14084245.0,63044490.028527446,491640.0,70839.0,0.011675329028458614,0.0034216852749157697,0.01037327756431077,0.04643330146318372,0.00036210092778972164,5.217408596472234e-05,0.08531527839983229,0.602546597170253,False,True,49094539.75991695,43695029.21647612,68732355.66388372,61173040.90306656,88370171.5678505,78651052.58965701
16659,305.0,PORTO SEGURO S.A.,financeiro,cvm,Seguradoras e Corretoras,Categoria A,BOLSA,consolidado,padrao,dva,11.4959150064826,0.044614527541675844,2657238750.0,7.539663522310774,87.44588744588745,1674060412.5,4.749988019055787,265723874.99999994,90.9090909090909,1572370584.5211165,4.461452754167585,-101689827.9788835,90.6926406926407,0.07539663522310773,0.07539663522310773,8.225108225108226,0.9,90.0,0.9,1.0,1.0,0.564935064935065,0.015936695063812182,0.5950372032790128,56.493506493506494,1.25,0.7,0.9392555804918519,717454462.5000001,983178337.5,-101689827.9788835,liquido,0.5431022856525978,35243466000.0,6391610000.0,0.0,2920312000.0,0.0,155731000.0,0.0,3471298000.0000005,0.0,0.0,2920312000.0,2191494000.0,-2191494000.0,3512551000.0,47913736000.0,2415087000.0,0.06852580844347148,1301736750.0000002,0.0,1277636500.0,0.0,77865500.0,0.0,0.036935548563810386,0.0,0.03625172677397847,0.0,0.0022093598853188843,0.0,0.04573832439198647,-0.6239038237451926,False,True,1195757437.5,1123121846.0865119,1674060412.5,1572370584.5211165,2152363387.5,2021619322.9557211
13471,306.0,PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,industria,cvm,"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças",Categoria A,BOLSA,consolidado,padrao,dva,11.206007353020146,0.04353197086794464,228501484.88846377,20.189210539712295,37.22943722943723,57582374.19189288,5.0876810560075,146240950.3286168,26.623376623376622,49269484.62833975,4.353197086794465,-8312889.563553125,26.190476190476193,0.20189210539712293,0.20189210539712293,71.21212121212122,0.36000000000000004,36.00000000000001,0.9,0.4,1.0,0.027056277056277056,0.0,0.03756549578285064,2.7056277056277054,1.0,0.7,0.8556348243674275,24678160.367954094,170919110.69657087,-8312889.563553125,liquido,0.7277007830736175,1131800000.0,100444000.0,56592000.0,305169000.0,963676000.0,7297000.0,85360000.0,73093177.45504645,41182042.71570216,701267779.8292514,305169000.0,35510000.0,282868000.0,74429000.0,662858000.0,45047000.0,0.03980120162572893,21927953.23651393,13178253.669024691,106809150.0,70126777.98292515,1094550.0,15364800.0,0.019374406464493666,0.011643624022817363,0.09437104612122282,0.06196039758166208,0.0009670878247040113,0.013575543382223007,0.053571051416743856,3.8005078665573904,False,True,41130267.279923484,35192489.02024268,57582374.19189288,49269484.62833975,74034481.10386227,63346480.23643683
23248,307.0,ANIMA HOLDING S.A.,saude_educacao,cvm,Educação,Categoria A,BOLSA,consolidado,padrao,dva,11.1351991337544,0.04326756284212795,788116257.1324805,20.732377832688627,66.66666666666666,165504413.9978209,4.353799344864611,551681379.9927363,49.78354978354979,164476404.7692455,4.326756284212795,-1028009.2285754085,51.73160173160173,0.20732377832688625,0.20732377832688625,72.51082251082252,0.30000000000000004,30.000000000000004,0.75,0.4,1.0,0.9545454545454546,0.11491520221185686,0.9585908635810787,95.45454545454545,1.05,0.7,0.9937886295371618,70930463.14192326,622611843.1346595,-1028009.2285754085,liquido,0.5918472907996457,3801379000.0,1043300000.0,290672000.0,1136280000.0,1449986000.0,178526000.0,0.0,617474278.4912704,172033435.71131462,858170285.7974151,1136280000.0,99601000.0,5210191000.0,1301135000.0,9688873000.0,608360000.0,0.16003666038035144,194504397.7247502,57803234.39900172,417582900.0,90107880.0087286,28117845.0,0.0,0.05116679966000501,0.015205859347095282,0.10985037272000503,0.02370399794620021,0.007396748653580714,0.0,0.010279936582923525,4.004343131189308,False,True,118217438.5698721,117483146.26374681,165504413.9978209,164476404.7692455,212791389.42576978,211469663.27474427
11975,308.0,AZEVEDO E TRAVASSOS S.A.,construcao,cvm,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,padrao,dva,11.055688072365951,0.04297065715815068,59645815.210650265,39.28770976475139,13.636363636363635,6654236.259438169,4.383035120630076,50139763.411452875,5.411255411255411,6523719.22843612,4.2970657158150685,-130517.03100204933,5.627705627705628,0.3928770976475139,0.3928770976475139,97.18614718614718,0.159375,15.937499999999998,0.75,0.25,0.85,0.8571428571428571,0.07581124415713865,0.8692391574195276,85.71428571428571,0.85,0.7,0.9803858736129292,2851815.539759216,52991578.95121209,-130517.03100204933,liquido,0.641145940997549,151818000.0,121635000.0,0.0,97215000.0,149269000.0,0.0,17668000.0,77985786.53323686,0.0,95703213.46676314,97215000.0,3151000.0,106295000.0,-224547000.0,688233000.0,-102365000.0,-0.6742612865404629,19886375.5659754,0.0,28921462.5,8134773.144674867,0.0,2703204.0,0.13098825940254383,0.0,0.19050087934237048,0.053582402249238346,0.0,0.01780555665336126,0.004578391329680501,-0.47337528446160493,False,True,4753025.899598693,4659799.448882943,6654236.259438169,6523719.22843612,8555446.619277647,8387639.007989297
20796,309.0,BCO DAYCOVAL S.A.,financeiro,cvm,Bancos,Categoria B,,consolidado,financeiro,dre,10.909823241469054,0.04242597700133461,1338462187.5,9.386134954624453,78.35497835497836,702692648.4375,4.927720851177837,334615546.875,80.51948051948052,604994135.0571927,4.242597700133462,-97698513.38030732,78.35497835497836,0.09386134954624452,0.09386134954624452,16.883116883116884,0.75,75.0,0.75,1.0,1.0,0.05627705627705628,2.9607266805819367e-06,0.07310340590063326,5.627705627705628,1.25,0.7,0.860965510885095,301153992.18750006,635769539.0625,-97698513.38030732,liquido,1.0,14259993000.0,729157000.0,,1054547000.0,,1207328000.0,,729157000.0,0.0,0.0,1054547000.0,2352916000.0,-2352916000.0,2760899000.0,91666685000.0,-8815631000.0,-0.6182072459642862,273433875.0,0.0,461364312.5,0.0,603664000.0,0.0,0.019174895457522313,0.0,0.03235375448641525,0.0,0.042332699602306956,0.0,0.025668169411820662,,False,True,501923320.3125,432138667.89799476,702692648.4375,604994135.0571927,903461976.5625,777849602.2163905
80187,310.0,AURA MINERALS INC.,commodities,nome,,,,consolidado,padrao,dva,10.883734528577587,0.04232855801321061,227684550.00000003,7.067193488180661,37.01298701298701,159379185.0,4.947035441726461,0.0,49.134199134199136,136370380.96529874,4.23285580132106,-23008804.034701258,48.05194805194805,0.0706719348818066,0.0706719348818066,6.277056277056277,1.0,100.0,1.0,1.0,1.0,0.027056277056277056,0.0,0.03756549578285064,2.7056277056277054,0.75,0.7,0.8556348243674275,68305365.00000001,68305365.00000003,-23008804.034701258,liquido,1.0,3221711000.0,180161000.0,0.0,0.0,1849471000.0,0.0,358800000.0,180161000.0,0.0,1849471000.0,0.0,1673091000.0,1070742000.0,1123166000.0,6689306000.0,1214182000.0,0.37687489659997436,40536224.99999999,0.0,0.0,138710325.00000003,0.0,48438000.0,0.012582203990364126,0.0,0.0,0.04305486277322827,0.0,0.015034868118214206,0.2501142868931396,0.9533247979372595,False,True,113842275.00000001,97407414.9752134,159379185.0,136370380.96529874,204916095.00000003,175333346.95538414
20524,311.0,EVEN CONSTRUTORA E INCORPORADORA S.A.,construcao,cvm,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,padrao,dva,10.847042418473373,0.042191544422185354,595947062.5789092,27.624775068878442,61.038961038961034,106376550.67033528,4.931022349794802,443980561.62128735,39.82683982683983,91019481.24962509,4.219154442218535,-15357069.420710191,37.22943722943723,0.27624775068878443,0.27624775068878443,91.12554112554112,0.255,25.5,0.75,0.4,0.85,0.027056277056277056,0.0,0.03756549578285064,2.7056277056277054,0.85,0.7,0.8556348243674275,45589950.28728656,489570511.90857387,-15357069.420710191,liquido,0.9447080781711275,2157292000.0,119379000.0,104467000.0,99715000.0,1579582000.0,0.0,2508750000.0,112778305.66399102,98690818.80230317,1492243875.533706,99715000.0,18337000.0,1158484000.0,109840000.0,5178914000.0,-182028000.0,-0.08437800724241318,28758467.94431771,26843902.714226462,29665212.5,126840729.42036502,0.0,383838750.0,0.01333081842621106,0.012443332990724696,0.013751134524209055,0.05879627302208742,0.0,0.1779261917255522,0.003540703707379578,10.547013838310269,False,True,75983250.47881092,65013915.17830364,106376550.67033528,91019481.24962509,136769850.86185965,117025047.32094654
24961,312.0,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,utilities,cvm,"Saneamento, Serv. Água e Gás",Categoria A,BOLSA,consolidado,padrao,dva,10.6881242153474,0.04159812110508181,979103729.8705517,15.265874513626066,72.51082251082252,274149044.3637545,4.274444863815298,587462237.922331,62.121212121212125,266796870.97675678,4.159812110508183,-7352173.38699773,62.77056277056276,0.15265874513626063,0.15265874513626063,47.61904761904761,0.4,40.0,1.0,0.4,1.0,0.8051948051948052,0.060228619434698996,0.8212122556895852,80.51948051948052,0.9,0.7,0.9731818383534377,117492447.58446623,704954685.5067972,-7352173.38699773,liquido,0.6225866043533095,6413676000.0,173732000.0,0.0,2012763000.0,5159314000.0,4066000.0,161973000.0,108163215.94750917,0.0,3212119784.0524907,2012763000.0,2293127000.0,6525703000.0,1795031000.0,14655272000.0,1132253000.0,0.17653729312176045,29204068.305827476,0.0,634020345.0,289090780.5647242,548910.0,26239626.0,0.004553405614163777,0.0,0.0988544393262148,0.04507411671009328,8.558430453923773e-05,0.004091199181249568,0.1564711320267546,3.635426351968295,False,True,195820745.97411036,190569193.55482626,274149044.3637545,266796870.97675678,352477342.75339866,343024548.3986873
20931,313.0,MINERVA S.A.,industria,cvm,Alimentos,Categoria A,BOLSA,consolidado,padrao,dva,10.67115812932561,0.04153476731144916,5261714164.776085,15.444347824128002,93.07359307359307,1473279966.1373038,4.3244173907558405,3157028498.8656507,89.82683982683982,1415042421.8749416,4.153476731144916,-58237544.26236224,90.04329004329004,0.15444347824128005,0.15444347824128005,48.268398268398265,0.4,40.0,1.0,0.4,1.0,0.7142857142857143,0.03548650492611913,0.7364721546439381,71.42857142857143,1.0,0.7,0.9604708231965907,631405699.7731303,3788434198.638781,-58237544.26236224,liquido,0.946948431266713,34068866000.0,1855394000.0,2781779000.0,1681882000.0,27065603000.0,0.0,4111385000.0,1756962437.6816716,2634201260.1806855,25629730302.13764,1681882000.0,7550512000.0,22531597000.0,3096556000.0,42141896000.0,6556461000.0,0.1924472919057535,527088731.3045015,842944403.2578194,588658700.0,2562973030.213764,0.0,740049300.0,0.015471273135551428,0.024742367511082386,0.017278494094872428,0.07522918521014949,0.0,0.021722158289624312,0.17916877778826087,7.276340876767609,False,True,1052342832.955217,1010744587.0535296,1473279966.1373038,1415042421.8749416,1894217099.3193905,1819340256.6963532
16101,314.0,GAFISA S.A.,construcao,cvm,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,padrao,dva,10.666571605190677,0.041517640573840824,361454337.1666901,35.70441280964429,48.268398268398265,47440881.753128074,4.686204181265812,293681648.9479357,24.242424242424242,42030466.470208906,4.151764057384082,-5410415.2829191685,24.025974025974026,0.3570441280964428,0.3570441280964428,95.67099567099568,0.1875,18.75,0.75,0.25,1.0,0.2077922077922078,0.0008412846564562581,0.23969720025107238,20.77922077922078,0.85,0.7,0.8859545800376608,20331806.46562632,314013455.41356206,-5410415.2829191685,liquido,0.9611682321728874,1012352000.0,110090000.0,33915000.0,47013000.0,1066679000.0,6280000.0,1461901000.0,105815010.67991318,32598020.594143476,1025257968.7259433,47013000.0,8951000.0,1874667000.0,-45591000.0,5302367000.0,160711000.0,0.15875011853584525,26982827.72337786,8866661.601607027,13986367.5,87146927.34170519,800700.0,223670853.0,0.026653602426209323,0.008758476894999987,0.013815715778701478,0.08608362243735894,0.0007909304273612341,0.22094178013181184,0.001688114006442783,-41.11923405935382,False,True,33886344.1093772,30021761.764434937,47440881.753128074,42030466.470208906,60995419.39687896,54039171.175982885
14311,315.0,CIA PARANAENSE DE ENERGIA - COPEL,utilities,cvm,Energia Elétrica,Categoria A,BOLSA,consolidado,padrao,dva,10.651832845808851,0.041462603936688436,2192398193.9691997,9.679019511377756,85.06493506493507,966847603.5404171,4.268447604517591,811187331.7686039,84.19913419913419,939170934.4236715,4.146260393668843,-27676669.11674559,84.4155844155844,0.09679019511377757,0.09679019511377757,18.614718614718615,0.63,63.0,0.9,0.7,1.0,0.7922077922077922,0.05793797855979619,0.8091621401663256,79.22077922077922,0.9,0.7,0.9713743210249488,414363258.66017884,1225550590.4287825,-27676669.11674559,liquido,0.9266748896754629,22651036000.0,825350000.0,137121000.0,1372812000.0,17759792000.0,100730000.0,136324000.0,764831120.1936432,127066587.54718915,16457553292.259169,1372812000.0,4161939000.0,13084220000.0,5529726000.0,57384156000.0,3393536000.0,0.14981813635367494,206504402.45228368,36595177.21359048,432435780.0,1481179796.3033254,13598550.0,22084488.0,0.00911677516438028,0.00161560721609336,0.019091214194352966,0.06539126052792135,0.0006003500237251842,0.0009749879873044218,0.07252766774159752,2.366160637977361,False,True,690605431.1002979,670836381.731194,966847603.5404171,939170934.4236715,1243089775.9805362,1207505487.1161492
27472,316.0,AXIA ENERGIA NORTE S.A.,utilities,cvm,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,consolidado,padrao,dva,10.622225242146122,0.0413520449067509,1062388971.3437746,7.992757777154985,74.02597402597402,557754209.9554815,4.196197833006366,265597242.83594364,74.67532467532467,549647038.9358177,4.13520449067509,-8107171.019663811,76.40692640692642,0.07992757777154985,0.07992757777154985,8.874458874458876,0.75,75.0,0.75,1.0,1.0,0.8939393939393939,0.08909656961249236,0.9030974471675026,89.39393939393939,0.9,0.7,0.9854646170751253,239037518.5523493,504634761.388293,-8107171.019663811,liquido,0.8982804378848553,13291895000.0,864405000.0,0.0,809817000.0,7096866000.0,0.0,147529000.0,776478101.9098583,0.0,6374975898.090142,809817000.0,1378652000.0,7209612000.0,7246076000.0,60291585000.0,4281992000.0,0.3221506038078092,209649087.51566178,0.0,255092355.0,573747830.8281128,0.0,23899698.0,0.01577270114725265,0.0,0.019191571630681702,0.04316523948075973,0.0,0.0017980655128557667,0.022866408305570338,0.9949677591016158,False,True,398395864.2539154,392605027.8112984,557754209.9554815,549647038.9358177,717112555.6570477,706689050.0603371
21636,317.0,RENOVA ENERGIA S.A.,utilities,cvm,Energia Elétrica,Categoria A,BOLSA,consolidado,padrao,dva,10.57298818964451,0.041168186705203356,49493857.562075615,19.092937267895817,11.688311688311687,12472452.105643054,4.811420191509746,31676068.83972839,10.606060606060606,10671864.366843047,4.1168186705203365,-1800587.7388000078,10.38961038961039,0.19092937267895815,0.19092937267895815,66.45021645021644,0.36000000000000004,36.00000000000001,0.9,0.4,1.0,0.027056277056277056,0.0,0.03756549578285064,2.7056277056277054,0.9,0.7,0.8556348243674275,5345336.616704168,37021405.45643256,-1800587.7388000078,liquido,0.9148818170557301,259226000.0,65108000.0,0.0,30235000.0,290104000.0,0.0,0.0,59566125.34486448,0.0,265410874.65513554,30235000.0,144216000.0,999974000.0,119041000.0,3061346000.0,149537000.0,0.5768595742710994,16082853.843113411,0.0,9524025.0,23886978.7189622,0.0,0.0,0.06204182390313244,0.0,0.036740238247706634,0.0921473105281191,0.0,0.0,0.047108690099061004,8.400248653825154,False,True,8908894.361173611,7622760.262030749,12472452.105643054,10671864.366843047,16036009.8501125,13720968.471655346
27057,318.0,VITRU EDUCAÇÃO S.A.,saude_educacao,cvm,Educação,Categoria A,,consolidado,padrao,dva,10.4188430035501,0.04059258651687769,414988139.8779551,19.375590441442494,53.246753246753244,87147509.37437057,4.068873992702924,290491697.91456854,34.84848484848485,86941567.1351273,4.05925865168777,-205942.23924326897,36.14718614718615,0.19375590441442492,0.19375590441442492,67.96536796536796,0.30000000000000004,30.000000000000004,0.75,0.4,1.0,0.9826839826839827,0.1443865021301783,0.9842456970775395,98.26839826839827,1.05,0.7,0.997636854561631,37348932.58901597,327840630.5035845,-205942.23924326897,liquido,0.6192249263393,2141809000.0,259707000.0,397720000.0,534636000.0,746646000.0,232106000.0,0.0,160817047.9448006,246278137.70366642,462341814.351533,534636000.0,21553000.0,2329029000.0,663933000.0,5825334000.0,255864000.0,0.11946163266659166,50657370.10261218,82749454.26843192,196478730.0,48545890.50691097,36556695.0,0.0,0.023651674870453988,0.038635309809806534,0.09173494461924475,0.022665835518905268,0.017068139596014397,0.0,0.00369987368964595,3.507927757770739,False,True,62248220.98169327,62101119.38223379,87147509.37437057,86941567.1351273,112046797.76704788,111782014.88802083
21520,319.0,MULTINER S/A,utilities,cvm,Energia Elétrica,Categoria B,,consolidado,padrao,dva,10.282099719842252,0.04008196752287096,26811221.243564546,15.569362819642024,5.627705627705628,7507141.948198073,4.3594215894997665,16086732.746138727,6.277056277056277,6902315.217275994,4.008196752287096,-604826.7309220787,6.0606060606060606,0.15569362819642024,0.15569362819642024,48.917748917748916,0.4,40.0,1.0,0.4,1.0,0.42857142857142855,0.006011384452228686,0.46288770960098446,42.857142857142854,0.9,0.7,0.9194331564401477,3217346.549227746,19304079.295366473,-604826.7309220787,liquido,0.9489717654954221,172205000.0,4883000.0,0.0,10645000.0,203727000.0,8985000.0,22186000.0,4633829.130914146,0.0,193331170.86908585,10645000.0,607270000.0,860543000.0,48522000.0,1991488000.0,242164000.0,1.4062541738044771,1251133.8653468196,0.0,3353175.0,17399805.378217727,1212975.0,3594132.0,0.007265374787879675,0.0,0.019471995586655442,0.10104123212576713,0.007043785023663657,0.02087124067245434,0.3049327939711412,17.735109847079674,False,True,5362244.248712909,4930225.155197139,7507141.948198073,6902315.217275994,9652039.647683237,8874405.27935485
